month,format,device_type,bid_type,network_id,advertiser_category, spend , impressions ,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions, audio_start ,audio_complete
2020-01-01,native,mobile-app,cpm,26,Food & Drink,135.91,34715,204,0,0,2,0,0,21,0,0
2020-01-01,native,mobile-app,cpm,32,Business,28.78,4028,172,0,0,13,0,0,6,0,0
2020-01-01,native,mobile-app,cpm,32,Health & Fitness,38.82,8334,724,0,0,18,0,0,3,0,0
2020-01-01,native,mobile-app,cpm,32,Food & Drink,4.95,1035,43,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,32,Health & Fitness, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,54,Business,335.53,55109,114,0,0,13,0,0,10,0,0
2020-01-01,native,mobile-app,cpm,54,Health & Fitness,376.72,306633,1581,0,0,16,0,0,29,0,0
2020-01-01,native,mobile-app,cpm,54,Food & Drink,81.41,23340,78,0,0,2,0,0,3,0,0
2020-01-01,native,mobile-app,cpm,75,Business,120.86,12498,70,1051,464,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,75,Health & Fitness,74.09,25109,198,3249,1329,2,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,75,Food & Drink,15.47,4586,40,584,250,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,81,Business,56.13,2282,1,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,81,Health & Fitness,1.46,319,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,81,Food & Drink,0.41,90,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,85,Business,500.93,51514,532,5373,2688,85,0,0,3,0,0
2020-01-01,native,mobile-app,cpm,85,Health & Fitness,172.13,30847,575,3076,1537,22,0,0,9,0,0
2020-01-01,native,mobile-app,cpm,85,Food & Drink,71.17,16386,134,2654,1313,2,0,0,7,0,0
2020-01-01,native,mobile-app,cpm,86,Business,218.78,23829,119,3912,2466,10,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,86,Health & Fitness,92.56,20234,99,4541,3321,7,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,86,Food & Drink,21.12,5630,47,767,495,0,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,87,Business,315.96,30436,103,1512,764,7,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,87,Health & Fitness,43.48,9611,23,657,338,3,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,87,Food & Drink,23.52,6885,28,241,126,0,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,91,Business,102.59,15016,40,0,0,3,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,91,Health & Fitness,72.41,13440,32,0,0,8,0,0,13,0,0
2020-01-01,native,mobile-app,cpm,91,Food & Drink,32.46,6192,27,0,0,1,0,0,9,0,0
2020-01-01,native,mobile-app,cpm,91,Health & Fitness, -   ,0,0,0,0,0,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,94,Business,45.27,8105,9,1047,726,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,94,Health & Fitness,17.58,6210,8,609,443,0,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,94,Food & Drink,2.36,752,1,83,47,0,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,95,Business,366.33,63982,250,1221,646,11,0,0,5,0,0
2020-01-01,native,mobile-app,cpm,95,Health & Fitness,444.93,96017,572,1601,893,29,0,0,9,0,0
2020-01-01,native,mobile-app,cpm,95,Food & Drink,125.98,26910,104,474,275,3,0,0,11,0,0
2020-01-01,native,mobile-app,cpm,106,Business,"1,113.09",183121,747,0,0,226,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,106,Health & Fitness,597.29,314314,1426,0,0,137,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,106,Food & Drink,123.5,27618,120,0,0,3,0,0,3,0,0
2020-01-01,native,mobile-app,cpm,107,Business,1.51,420,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,107,Health & Fitness,34.43,6690,5,0,0,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,107,Food & Drink,0.01,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,109,Business,0,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,109,Health & Fitness,0.01,3,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,113,Business,58.16,2317,8,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,113,Health & Fitness,0.96,169,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,113,Food & Drink,0.19,31,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,116,Business,44.12,5261,9,1174,730,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,116,Health & Fitness,9.88,2846,10,545,290,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,116,Food & Drink,4.14,1134,3,298,188,0,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,116,Health & Fitness, -   ,0,0,1,0,0,0,0,4,0,0
2020-01-01,native,mobile-app,cpm,117,Business,"1,862.01",420526,1752,89035,71431,128,0,0,13,0,0
2020-01-01,native,mobile-app,cpm,117,Health & Fitness,"1,150.96",748303,5756,149828,124534,195,0,0,53,0,0
2020-01-01,native,mobile-app,cpm,117,Food & Drink,531.45,157901,629,33631,25661,22,0,0,35,0,0
2020-01-01,native,mobile-app,cpm,124,Business,58.91,13894,53,767,536,6,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,124,Health & Fitness,56.74,20415,92,473,331,7,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,124,Food & Drink,16.26,5511,14,131,104,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,124,Health & Fitness, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,128,Business,81.36,16566,31,1971,1196,4,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,128,Health & Fitness,14.18,4568,13,410,281,2,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,128,Food & Drink,13.31,2443,6,285,197,1,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,132,Business,19.57,3498,2,332,204,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,132,Health & Fitness,4.6,1851,3,135,84,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,132,Food & Drink,0.95,438,1,30,18,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,137,Business,13.53,1025,2,43,20,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,137,Health & Fitness,0.57,104,0,13,9,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,137,Food & Drink,0.8,180,0,10,5,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,138,Business,24.67,5865,11,245,44,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,138,Health & Fitness,13.05,3524,4,88,15,2,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,138,Food & Drink,10.42,3243,2,92,14,0,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,140,Business,48.35,6890,2,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,140,Health & Fitness,30.05,10463,1,0,0,1,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,140,Food & Drink,2.33,1114,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,141,Business,852,128442,484,18870,8975,37,0,0,6,0,0
2020-01-01,native,mobile-app,cpm,141,Health & Fitness,565.02,170831,952,25159,11891,41,0,0,23,0,0
2020-01-01,native,mobile-app,cpm,141,Food & Drink,341.57,76522,368,12603,5918,5,0,0,9,0,0
2020-01-01,native,mobile-app,cpm,127,Business,15.96,2319,5,237,94,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,127,Health & Fitness,4.67,1399,2,62,56,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,127,Food & Drink,1.37,436,1,38,23,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,1,Business,"2,568.64",137937,2222,32804,30541,140,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,1,Health & Fitness,"1,177.98",74679,1295,16360,15230,56,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,1,Food & Drink,966.24,65595,1030,9533,8916,128,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,9,Business,33.72,3903,27,0,0,17,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,9,Health & Fitness,4.03,766,5,0,0,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,9,Food & Drink,1.71,410,2,0,0,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,13,Business,624.69,65437,567,11690,6572,101,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,13,Health & Fitness,117.64,21199,84,2727,1696,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,13,Food & Drink,29.05,10699,31,1197,726,5,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,14,Business,8.12,3053,3,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,14,Health & Fitness,0.18,153,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,14,Food & Drink,0.55,329,1,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,15,Business,799.86,202959,556,43046,22217,74,0,0,2,0,0
2020-01-01,native,mobile-web,cpc,15,Health & Fitness,275.14,37943,197,6077,3976,3,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,15,Food & Drink,55.13,11573,53,2364,1400,8,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,20,Business,60.92,28386,31,7611,3194,3,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,20,Health & Fitness,9.2,5181,8,1335,557,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,20,Food & Drink,2.67,5777,3,1368,559,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,21,Business,91.84,59820,39,13263,3848,5,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,21,Health & Fitness,7.74,5077,4,910,354,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,21,Food & Drink, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,28,Business,200.45,45256,277,0,0,20,0,0,2,0,0
2020-01-01,native,mobile-web,cpc,28,Health & Fitness,5.22,6728,5,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,28,Food & Drink,2.36,5622,3,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,33,Business,219.32,79261,236,2728,1358,15,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,33,Health & Fitness,78.39,28042,121,2510,999,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,33,Food & Drink,11.3,9596,12,125,63,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,54,Business,17.76,25114,7,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,54,Health & Fitness,1.92,3719,2,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,54,Food & Drink,0.32,2245,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,73,Business,13.19,2073,5,390,192,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,73,Health & Fitness,2.14,97,1,18,12,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,73,Food & Drink,0.68,215,1,23,11,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,75,Business,7.12,7761,4,1985,524,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,75,Health & Fitness,1.09,1188,2,170,72,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,75,Food & Drink, -   ,53,0,15,2,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,81,Business,0.37,1089,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,81,Health & Fitness, -   ,179,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,81,Food & Drink, -   ,11,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,85,Business,350.65,121022,164,26361,10525,26,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,85,Health & Fitness,37.81,25940,44,3939,1578,5,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,85,Food & Drink,19.13,24308,20,4651,1327,5,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,86,Business,23.97,23982,8,3386,640,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,86,Health & Fitness,0.38,2815,1,280,61,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,86,Food & Drink,0.58,2209,1,117,29,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,87,Business,90.33,28600,45,3763,1511,10,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,87,Health & Fitness,5.96,4994,5,463,142,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,87,Food & Drink,5.05,5423,5,510,141,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,91,Business,693.34,53008,756,8207,5438,49,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,91,Health & Fitness,88.93,8167,64,1096,556,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,91,Food & Drink, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,94,Business,323.63,136689,152,22595,10090,17,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,94,Health & Fitness,13.64,11246,8,1550,557,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,94,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,95,Business,424.08,46774,244,6327,2222,7,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,95,Health & Fitness,143.97,16848,313,920,476,5,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,95,Food & Drink,38.3,9169,40,724,254,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,99,Business, -   ,233,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,99,Health & Fitness, -   ,15,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,99,Food & Drink, -   ,2,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,106,Business,511.44,69736,472,0,0,48,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,106,Health & Fitness,112.25,25289,253,0,0,8,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,106,Food & Drink,5.08,3792,5,0,0,1,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,107,Business,0.9,5606,1,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,107,Health & Fitness,0.08,793,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,107,Food & Drink, -   ,22,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,108,Business,"3,434.16",358822,1260,0,0,233,0,0,3,0,0
2020-01-01,native,mobile-web,cpc,108,Health & Fitness,1.27,895,2,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,109,Business,0.67,97,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,109,Health & Fitness, -   ,65,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,113,Business,132.44,42950,168,13377,8091,4,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,113,Health & Fitness,20.39,8560,29,2621,1722,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,113,Food & Drink,8.12,4258,8,1355,829,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,115,Business,8.1,10163,2,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,115,Health & Fitness,1.01,1208,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,116,Business,230.33,81616,67,18126,6513,9,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,116,Health & Fitness,14.55,6112,7,964,337,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,116,Food & Drink,3.15,7507,3,792,274,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,119,Business,"1,394.92",71151,1419,15340,10558,100,0,0,2,0,0
2020-01-01,native,mobile-web,cpc,119,Health & Fitness,295.64,22680,537,3715,2878,16,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,119,Food & Drink,203.31,12677,216,1690,1107,17,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,120,Business,69.08,10211,44,3002,1277,4,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,120,Health & Fitness,9.46,1093,7,329,182,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,120,Food & Drink,6.3,1173,6,349,149,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,125,Business,15.34,5811,4,1120,557,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,125,Health & Fitness,1.21,769,0,80,33,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,125,Food & Drink,0.39,1103,0,108,49,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,128,Business,46.85,19106,24,2446,864,4,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,128,Health & Fitness,5.07,4423,4,304,121,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,128,Food & Drink,1.19,2364,1,169,61,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,132,Business,25.74,7325,17,1077,440,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,132,Health & Fitness,17.08,2841,8,149,77,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,132,Food & Drink,0.76,1588,1,156,32,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,134,Business,9.84,4847,4,1392,474,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,134,Health & Fitness,0.13,145,0,35,14,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,134,Food & Drink,0.53,897,1,152,60,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,135,Business,120.94,3877,99,60,52,9,0,0,1,0,0
2020-01-01,native,mobile-web,cpc,135,Health & Fitness,60.05,3105,127,0,0,12,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,135,Food & Drink,43.2,1371,45,0,0,5,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,137,Business,4.91,5712,2,644,118,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,137,Health & Fitness, -   ,187,0,6,2,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,137,Food & Drink, -   ,223,0,8,1,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,140,Business,7.19,9978,3,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,140,Health & Fitness,0.63,1696,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,141,Business,19.62,1459,10,355,115,7,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,141,Health & Fitness,1.3,431,3,80,20,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,141,Food & Drink,1,750,1,193,33,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,127,Business,3.69,2082,1,472,56,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,127,Health & Fitness,2.2,438,2,46,10,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpc,127,Food & Drink, -   ,464,0,46,7,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,1,Business,254.31,35532,629,9219,8522,84,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,1,Health & Fitness,16.27,2610,45,545,494,8,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,1,Food & Drink,3.05,1116,20,158,150,3,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,9,Business,100.56,6393,46,0,0,36,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,9,Health & Fitness,0.95,126,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,9,Food & Drink,11.19,1805,13,0,0,11,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,13,Business,6.59,1589,10,198,118,3,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,13,Health & Fitness,0.95,659,2,118,72,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,13,Food & Drink,0.16,78,1,14,8,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,14,Business,0.39,534,1,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,14,Health & Fitness, -   ,9,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,14,Food & Drink, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,15,Business,19.99,20360,35,4750,1928,7,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,15,Health & Fitness,0.48,1248,2,213,101,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,15,Food & Drink,0.22,251,0,50,21,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,20,Business,1.01,3780,2,924,394,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,20,Health & Fitness, -   ,304,0,74,37,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,20,Food & Drink, -   ,12,0,2,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,21,Business, -   ,4265,2,701,197,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,21,Health & Fitness, -   ,130,0,35,16,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,21,Food & Drink, -   ,134,0,13,3,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,28,Business,67.05,24876,60,0,0,19,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,28,Health & Fitness, -   ,996,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,28,Food & Drink, -   ,321,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,33,Business,13.28,9568,13,190,60,4,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,33,Health & Fitness, -   ,359,1,6,2,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,33,Food & Drink, -   ,66,0,1,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,54,Business, -   ,1244,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,54,Health & Fitness, -   ,55,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,54,Food & Drink, -   ,50,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,73,Business,0.38,214,1,38,18,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,73,Health & Fitness,0.23,52,0,2,1,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,75,Business, -   ,1086,0,265,133,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,75,Health & Fitness, -   ,117,0,34,13,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,75,Food & Drink, -   ,78,0,8,1,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,81,Business, -   ,1246,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,85,Business,38.52,16046,38,3741,1505,13,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,85,Health & Fitness,0.51,1256,1,173,93,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,85,Food & Drink,0.36,629,1,123,60,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,86,Business,1.37,2991,2,341,72,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,86,Health & Fitness, -   ,177,0,9,1,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,86,Food & Drink,0.15,108,0,7,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,87,Business,18.71,5790,17,852,334,7,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,87,Health & Fitness,0.54,603,1,50,26,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,87,Food & Drink,0.57,398,1,46,21,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,91,Business,12.22,4548,33,610,220,5,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,91,Health & Fitness, -   ,94,1,17,9,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,91,Food & Drink,0.16,148,2,15,9,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,94,Business,4.92,11138,7,1495,451,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,94,Health & Fitness,0.3,990,1,69,29,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,94,Food & Drink, -   ,298,0,33,10,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,95,Business,6.11,7022,9,873,218,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,95,Health & Fitness, -   ,916,1,53,17,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,95,Food & Drink,0.19,234,0,12,3,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,99,Business, -   ,212,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,106,Business,3.35,1188,3,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,107,Business, -   ,332,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,108,Business,2.14,473,5,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,109,Business, -   ,78,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,113,Business,2.41,3138,6,981,540,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,113,Health & Fitness, -   ,333,0,102,56,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,115,Business,0.71,2055,1,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,115,Health & Fitness, -   ,37,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,115,Food & Drink, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,116,Business,0.61,5790,4,1029,236,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,116,Health & Fitness,0.24,1086,1,124,33,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,116,Food & Drink,0.23,255,0,21,4,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,119,Business,43.94,11705,116,2475,1177,13,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,119,Health & Fitness,1.45,731,6,93,55,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,119,Food & Drink,1.3,280,10,50,37,1,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,120,Business,9.45,1885,12,558,263,3,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,120,Health & Fitness, -   ,23,0,6,4,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,120,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,125,Business,0.55,710,1,119,58,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,125,Health & Fitness, -   ,72,0,4,2,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,125,Food & Drink, -   ,28,0,5,2,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,128,Business,4.79,4843,7,633,248,2,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,128,Health & Fitness, -   ,216,0,9,4,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,128,Food & Drink,0.25,90,0,3,1,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,132,Business,0.68,2126,2,245,66,0,0,0,0,0,0
2020-01-01,native,mobile-web,cpe,132,Health & Fitness, -   ,218,0,2,0,0,0,0,0,0,0
